"Painting","Year","Y","Color","Size"
"Aufnahme des Namens für die Taufe; Fragment eines Polyptychon by Fra Angelico",1428,34,"#867155",0.525490196078
"Très Belles Heures de Notre-Dame (Turin-Mailänder Gebetbuch); Szene by Unknown.",1430,20,"#9c532e",0.611764705882
"Verkündigung an Maria; Altarretabel mit 5 Predellatafeln aus dem Marienleben; Haupttafel; Szene by Fra Angelico",1430,30,"#b3977b",0.701960784314
"Verkündigung an Maria; Altarretabel mit 5 Predellatafeln aus dem Marienleben; Haupttafel; Szene by Fra Angelico",1430,306,"#433a42",0.262745098039
"Magdalenenaltar; linker Seitenflügel; Szene by Lucas Moser",1431,44,"#dfce9c",0.874509803922
"Magdalenenaltar; Gesamtansicht by Lucas Moser",1431,313,"#2b1e28",0.16862745098
"Das Jüngste Gericht; Detail by Fra Angelico",1432,7,"#1a1312",0.101960784314
"Das Jüngste Gericht; Detail by Fra Angelico",1432,20,"#8d5a3f",0.552941176471
"Porträt des Mannes mit dem Turban by Jan van Eyck",1433,18,"#bd8971",0.741176470588
"Porträt des Mannes mit dem Turban by Jan van Eyck",1433,5,"#4b231f",0.294117647059
"Haupttafel des Altarretabels zum Leben Marias; Szene by Fra Angelico",1433,40,"#b39965",0.701960784314
"Haupttafel des Altarretabels zum Leben Marias; Szene by Fra Angelico",1433,15,"#6b4639",0.419607843137
"Haupttafel des Altarretabels zum Leben Marias; Szene by Fra Angelico",1433,31,"#d8bc9e",0.847058823529
"Tabernakel der Flachsweber-Zunft von Florenz; linke Predellatafel; Szene by Fra Angelico",1433,25,"#ba8c69",0.729411764706
"Tabernakel der Flachsweber-Zunft von Florenz; rechte Predellatafel; Szene by Fra Angelico",1433,11,"#8b4230",0.545098039216
"Arnolfini-Hochzeit; Hochzeitsbild des Giovanni Arnolfini und seine Frau Giovanna Cenami; Detail by Jan van Eyck",1434,62,"#2f3107",0.192156862745
"Marienkrönung; Detail by Fra Angelico",1434,111,"#6e746d",0.454901960784
"Marienkrönung; Detail by Fra Angelico",1434,34,"#bf9761",0.749019607843
"Marienkrönung; Detail by Fra Angelico",1434,15,"#924328",0.572549019608
"Marienkrönung by Fra Angelico",1434,340,"#322c2e",0.196078431373
"Arnolfini-Hochzeit; Hochzeitsbild des Giovanni Arnolfini und seine Frau Giovanna Cenami; Detail by Jan van Eyck",1434,32,"#231e18",0.137254901961
"Arnolfini-Hochzeit; Hochzeitsbild des Giovanni Arnolfini und seine Frau Giovanna Cenami; Detail by Jan van Eyck",1434,37,"#b19668",0.694117647059
"Arnolfini-Hochzeit; Hochzeitsbild des Giovanni Arnolfini und seine Frau Giovanna Cenami; Detail by Jan van Eyck",1434,38,"#a88d5d",0.658823529412
"Arnolfini-Hochzeit; Hochzeitsbild des Giovanni Arnolfini und seine Frau Giovanna Cenami; Detail by Jan van Eyck",1434,34,"#533c1c",0.325490196078
"Arnolfini-Hochzeit; Hochzeitsbild des Giovanni Arnolfini und seine Frau Giovanna Cenami; Detail by Jan van Eyck",1434,96,"#11190c",0.0980392156863
"Arnolfini-Hochzeit; Hochzeitsbild des Giovanni Arnolfini und seine Frau Giovanna Cenami; Detail by Jan van Eyck",1434,13,"#412d27",0.254901960784
"Maria mit dem Kind und Engeln; Haupttafel eines Triptychons mit zwei Heiligen je Flügel; Predellatafeln zum Leben des Hl. Dominikus und Giebelszenen by Fra Angelico",1435,31,"#b0a89f",0.690196078431
"Fresken im Dom zu Prato; Szene by Paolo Uccello",1435,25,"#d1a482",0.819607843137
"Taufe Christi by Masolino da Panicale",1435,80,"#646660",0.4
"Pietà by Rogier van der Weyden",1435,20,"#221c19",0.133333333333
"Geburt Christi by Rogier van der Weyden",1435,43,"#928564",0.572549019608
"Schädel Adams am Berge Golgatha; Detail einer Kreuzigung mit Hl. Nikolaus und Hl. Franziskus by Fra Angelico",1435,32,"#b49065",0.705882352941
"Fresken im Dom zu Prato; Szene by Paolo Uccello",1435,7,"#523733",0.321568627451
"Fresken im Dom zu Prato; Szene by Paolo Uccello",1435,0,"#fcfcfc",0.988235294118
"Predella des Quaranta-Altares; mittlere Tafel; Szene by Paolo Uccello",1435,0,"#433131",0.262745098039
"Fresken im Dom zu Prato; Szene by Paolo Uccello",1435,14,"#734e42",0.450980392157
"Predella des Quaranta-Altares; mittlere Tafel; Szene by Paolo Uccello",1435,11,"#43322e",0.262745098039
"Madonna des Kanzlers Nicholas Rolin; Detail by Jan van Eyck",1435,186,"#d3e3e5",0.898039215686
"Madonna des Kanzlers Nicholas Rolin; Detail by Jan van Eyck",1435,41,"#c2a054",0.760784313725
"Gemaltes Reiterstandbild des Giovanni Acuto (John Hawkwood). by Paolo Uccello",1436,6,"#2b2322",0.16862745098
"Gemaltes Reiterstandbild des Giovanni Acuto (John Hawkwood); Detail. by Paolo Uccello",1436,6,"#2c2423",0.172549019608
"The Deposition by Fra Angelico",1436,10,"#61413a",0.380392156863
"Mare de Déu del canonge Joris van der Paele. Detall by Jan van Eyck",1436,18,"#4a2819",0.290196078431
"Altarpolyptychon für San Francesco in Borgo S. Sepolcro; Szene by Stefano di Giovanni",1437,205,"#455561",0.380392156863
"Kreuzabnahme; Detail by Fra Angelico",1437,17,"#69534a",0.411764705882
"Kreuzabnahme; Detail by Fra Angelico",1437,23,"#563f30",0.337254901961
"Thronende Maria mit dem Kind und Heiligen by Fra Angelico",1437,230,"#6b718f",0.560784313725
"Kreuzabnahme by Fra Angelico",1437,130,"#1b311f",0.192156862745
"Altarpolyptychon für San Francesco in Borgo S. Sepolcro; Szene by Stefano di Giovanni",1437,25,"#d7cbc2",0.843137254902
"Drei Gemälde zur Schlacht von Romano für den Medici-Palast in Florenz; Szene by Paolo Uccello",1438,13,"#614841",0.380392156863
"Drei Gemälde zur Schlacht von Romano für den Medici-Palast in Florenz; Szene by Paolo Uccello",1438,37,"#c6ac81",0.776470588235
"Drei Gemälde zur Schlacht von Romano für den Medici-Palast in Florenz; Szene by Paolo Uccello",1438,12,"#68463d",0.407843137255
"Drei Gemälde zur Schlacht von Romano für den Medici-Palast in Florenz; Szene by Paolo Uccello",1438,36,"#cbaf85",0.796078431373
"Hauptaltar der Heiligen Kosmas und Damian aus dem Dominikanerklosters San Marco in Florenz; Haupttafel by Fra Angelico",1438,23,"#a06946",0.627450980392
"Drei Gemälde zur Schlacht von Romano für den Medici-Palast in Florenz; Szene by Paolo Uccello",1438,10,"#3a2b28",0.227450980392
"Drei Gemälde zur Schlacht von Romano für den Medici-Palast in Florenz; Szene by Paolo Uccello",1438,15,"#8d5440",0.552941176471
"Drei Gemälde zur Schlacht von Romano für den Medici-Palast in Florenz; Szene by Paolo Uccello",1438,5,"#3c2927",0.235294117647
"Drei Gemälde zur Schlacht von Romano für den Medici-Palast in Florenz; Szene by Paolo Uccello",1438,30,"#dab894",0.854901960784
"Drei Gemälde zur Schlacht von Romano für den Medici-Palast in Florenz; Szene by Paolo Uccello",1438,7,"#603d38",0.376470588235
"Hauptaltar der Heiligen Kosmas und Damian aus dem Dominikanerklosters San Marco in Florenz; Haupttafel by Fra Angelico",1438,0,"#423232",0.258823529412
"Hauptaltar der Heiligen Kosmas und Damian aus dem Dominikanerklosters San Marco in Florenz; Predella; sechste Szene by Fra Angelico",1438,235,"#696b82",0.509803921569
"Hauptaltar der Heiligen Kosmas und Damian aus dem Dominikanerklosters San Marco in Florenz; Predella; neunte Szene by Fra Angelico",1438,38,"#a98e5c",0.662745098039
"Hauptaltar der Heiligen Kosmas und Damian aus dem Dominikanerklosters San Marco in Florenz; Predella; achte Szene by Fra Angelico",1438,20,"#5e3926",0.36862745098
"Hauptaltar der Heiligen Kosmas und Damian aus dem Dominikanerklosters San Marco in Florenz; Predella; vierte Szene by Fra Angelico",1438,0,"#0c0303",0.0470588235294
"Hauptaltar der Heiligen Kosmas und Damian aus dem Dominikanerklosters San Marco in Florenz; Predella; zweite Szene by Fra Angelico",1438,12,"#622e20",0.38431372549
"Hauptaltar der Heiligen Kosmas und Damian aus dem Dominikanerklosters San Marco in Florenz; Predella; erste Szene by Fra Angelico",1438,43,"#d7c9a4",0.843137254902
"Hauptaltar der Heiligen Kosmas und Damian aus dem Dominikanerklosters San Marco in Florenz; Predella by Fra Angelico",1438,70,"#585a4f",0.352941176471
"Drei Gemälde zur Schlacht von Romano für den Medici-Palast in Florenz; Szene by Paolo Uccello",1438,34,"#1f1c18",0.121568627451
"Drei Gemälde zur Schlacht von Romano für den Medici-Palast in Florenz; Szene by Paolo Uccello",1438,18,"#af6d4f",0.686274509804
"Kalpasûtra-Manuskript; Szene by Unknown.",1439,24,"#644632",0.392156862745
"Fresken der Kreuzgangloggia von San Miniato al Monte in Florenz; nur fragmentarisch erhalten; Szene by Paolo Uccello",1439,43,"#cbc0a3",0.796078431373
"Adorazione del Bambino by Fra Angelico",1439,60,"#fcfcfa",0.988235294118
"Heilige und zwei Kinder; Fragment by Paolo Uccello",1440,14,"#be7058",0.745098039216
"Marienkrönung [Detail]. by Filippo Lippi",1441,25,"#4e331f",0.305882352941
"Krönung Mariä by Filippo Lippi",1441,33,"#a47337",0.643137254902
"Krönung Mariä by Filippo Lippi",1441,337,"#1c1417",0.109803921569
"Verkündigungsaltar; rechter Flügel; Innenseite by Barthélemy d'Eyck",1443,35,"#958368",0.58431372549
"Verkündigungsaltar; linker Flügel; Innenseite unten by Barthélemy d'Eyck",1443,5,"#623935",0.38431372549
"Darbringung im Tempel by Unknown.",1444,19,"#926048",0.572549019608
"Heiligentaler Altar; Szene by NA",1444,10,"#ad5a48",0.678431372549
"Petrusaltar; Fragment eines Altares der Petrus-Kathedrale in Genf; linker Flügel innen by Konrad Witz",1444,28,"#b88e68",0.721568627451
"Petrusaltar; Fragment eines Altares der Petrus-Kathedrale in Genf; linker Flügel außen by Konrad Witz",1444,4,"#351f1d",0.207843137255
"Petrusaltar; Fragment eines Altares der Petrus-Kathedrale in Genf; rechter Flügel außen by Konrad Witz",1444,35,"#cbae85",0.796078431373
"Petrusaltar; Fragment eines Altares der Petrus-Kathedrale in Genf; linker Flügel außen by Konrad Witz",1444,205,"#969ea4",0.643137254902
"Kreuzaltars der Augustiner-Stiftskirche in Polling; Innenseiten der Flügel; Szene by Unknown.",1444,207,"#375874",0.454901960784
"Abendmahl by Andrea del Castagno",1445,9,"#72372c",0.447058823529
"Porträt eines Kartäusers by Petrus Christus",1446,25,"#c98d61",0.788235294118
"Freskenzyklus zur Genesis im Kreuzgang von Santa Maria Novella in Florenz; Szene by Paolo Uccello",1446,25,"#99765d",0.6
"Alttestamentarischer Freskenzyklus zur Genesis im Kreuzgang von Santa Maria Novella in Florenz; Szene Lünette by Paolo Uccello",1446,0,"#fcfcfc",0.988235294118
"Lawrence before Valerianus; crop of File:Fra Angelico 055.jpg by Fra Angelico",1447,18,"#a35937",0.639215686275
"Freskenzyklus zum Leben der Heiligen Stephan und Laurentius; Szene by Fra Angelico",1447,40,"#a08d67",0.627450980392
"Freskenzyklus zum Leben der Heiligen Stephan und Laurentius; Szene by Fra Angelico",1447,19,"#a4897c",0.643137254902
"Freskenzyklus zum Leben der Heiligen Stephan und Laurentius; Szene by Fra Angelico",1447,238,"#646585",0.521568627451
"Freskenzyklus zum Leben der Heiligen Stephan und Laurentius; Szene by Unknown.",1447,12,"#280e07",0.156862745098
"Darbringung im Tempel by Stefan Lochner",1447,20,"#744127",0.454901960784
"Freskenzyklus zum Leben der Heiligen Stephan und Laurentius; Szene by Fra Angelico",1447,72,"#363732",0.21568627451
"Altar des Jüngsten Gerichtes in Beaune; rechte obere Aufsatztafel by Rogier van der Weyden",1448,12,"#3f302c",0.247058823529
"Altar des Jüngsten Gerichts in Beaune; rechter äußerer Flügel by Rogier van der Weyden",1448,343,"#574147",0.341176470588
"Szenen aus dem Leben der Heiligen Stephan und Laurentius by Fra Angelico",1448,30,"#7b5229",0.482352941176
"Hl. Eligius in seiner [Goldschmiede-]Werkstatt by Petrus Christus",1449,8,"#c14834",0.756862745098
"Sant Eloi al seu taller per Petrus Christus; 1449 (Nova York; Metropolitan Museum of Art). L'obra abans de la supressió de l'halo. by Petrus Christus",1449,14,"#431c10",0.262745098039
"Verkündigung by Filippo Lippi",1449,3,"#8a3f3b",0.541176470588
"Kniende Stifterin by Petrus Christus",1450,51,"#c4bd90",0.76862745098
"Allegorical Figure (Calliope?) Cosme Tura by Cosimo Tura",1450,27,"#694c34",0.411764705882
"Kniende Stifterin (detail) by Petrus Christus",1450,20,"#41352f",0.254901960784
"Kniender Stifter by Petrus Christus",1450,235,"#0f101b",0.105882352941
"Porträt eines Mannes by Cosimo Tura",1450,349,"#0f0406",0.0588235294118
"Hl. Markus; Evangelist by Andrea Mantegna",1450,28,"#997453",0.6
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Detail by Piero della Francesca",1452,60,"#b6b6a0",0.713725490196
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,36,"#a29889",0.635294117647
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,41,"#a49a83",0.643137254902
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,35,"#3c3a37",0.235294117647
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,11,"#693022",0.411764705882
"Piero della Francesca by Piero della Francesca",1452,2,"#432d2c",0.262745098039
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,194,"#999fa1",0.63137254902
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,33,"#bcb8b3",0.737254901961
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,37,"#a37528",0.639215686275
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Detail by Piero della Francesca",1452,19,"#7b5a4a",0.482352941176
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,306,"#30272f",0.188235294118
"Piero della Francesca by Piero della Francesca",1452,23,"#a28c7e",0.635294117647
"Legend of the True Cross - Exaltation of the Cross (c. 1452-66; Fresco; San Francesco; Arezzo; Italy) by Piero della Francesca",1452,41,"#91866e",0.56862745098
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,226,"#848791",0.56862745098
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,22,"#8d817a",0.552941176471
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,47,"#ada894",0.678431372549
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,32,"#8f8477",0.560784313725
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,2,"#4f3938",0.309803921569
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,355,"#2d2021",0.176470588235
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,8,"#645755",0.392156862745
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,14,"#59443d",0.349019607843
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,230,"#545767",0.403921568627
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,30,"#695d51",0.411764705882
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,44,"#e4d9b9",0.894117647059
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,41,"#eae2d0",0.917647058824
"Aufbahrung des Hl. Stephan by Filippo Lippi",1452,0,"#5a4949",0.352941176471
"Legend of the True Cross - Exaltation of the Cross (c. 1452-66; Fresco; San Francesco; Arezzo; Italy) by Piero della Francesca",1452,12,"#543d37",0.329411764706
"reskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,35,"#d1c4b1",0.819607843137
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,13,"#634840",0.388235294118
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,10,"#2e2422",0.180392156863
"Piero della Francesca by Piero della Francesca",1452,345,"#2a2224",0.164705882353
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,32,"#8f7d67",0.560784313725
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,33,"#8f867b",0.560784313725
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,352,"#201819",0.125490196078
"Schutzmantelmadonna der Familie Cadard by Enguerrand Quarton",1452,341,"#16090d",0.0862745098039
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,355,"#433738",0.262745098039
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,42,"#c3bdae",0.764705882353
"لوحة فنيَّة من كنيسة القديس فرنسيس في أريتسو. يظهرُ فيها انتصار الروم البيزنطيين بقيادة القيصر هرقل على الفُرس الساسانيين بقيادة الشاه كسرى الثاني، واسترجاعهم الصليب الحقيقيّ وإعادته إلى بيت المقدس. by Piero della Francesca",1452,27,"#c5a992",0.772549019608
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,18,"#796359",0.474509803922
"Freskenzyklus der Legende vom Heiligen Kreuz im Chor von San Francesco in Arezzo. Szene by Piero della Francesca",1452,25,"#8c7869",0.549019607843
"Legend of the True Cross - The Battle of Milvian Bridge (c. 1452-66; Fresco; San Francesco; Arezzo; Italy) by Piero della Francesca",1452,17,"#825f51",0.509803921569
"Altarretabel des Hl. Lukas; Detail by Andrea Mantegna",1453,64,"#1a1b0c",0.105882352941
"St. Lucas altarpiece by Andrea Mantegna",1453,0,"#231818",0.137254901961
"Saint Lucas altarpiece by Andrea Mantegna",1453,27,"#b88b64",0.721568627451
"St. Lucas altarpiece by Andrea Mantegna",1453,10,"#693a30",0.411764705882
"St. Lucas altarpiece by Andrea Mantegna",1453,24,"#906c53",0.564705882353
"St. Lucas altarpiece by Andrea Mantegna",1453,0,"#171616",0.0901960784314
"Jesus; St. Lucas altarpiece by Andrea Mantegna",1453,37,"#beaa89",0.745098039216
